movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genreNm,director,actor,showTypeGroupNm,showTypeNm,audits
20050310,해리 포터와 불의 잔,156,2005,20051201,개봉,장편,미국,액션,마이크 뉴웰,"다니엘 래드클리프, 루퍼트 그린트, 엠마 왓슨, 랄프 파인즈, 로버트 패틴슨","필름, 4D","필름, 4D",12세관람가
20203009,드림빌더,80,2019,20210210,개봉,장편,기타,애니메이션,,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20202289,엘프,77,2019,20210210,개봉,장편,독일,애니메이션,우테 폰 뮌쇼폴,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20215810,송가인 더 드라마,82,2021,20210211,개봉,장편,한국,공연,이태슬,송가인,2D,디지털,전체관람가
20200311,더블패티,107,2020,20210217,개봉,장편,한국,드라마,백승환,"신승호, 배주현, 신지연, 송지인, 이병수, 유병훈, 정영주, 최광제, 조달환, 민성욱, 클라라, 지일주, 이지현, 허남준, 백주환, 곽민석, 김찬이, 손지윤, 이재환, 백승환, 이지인, 김일중, 변서윤, 김지영, 김일현, 주상현, 허윤, 강두, 장원, 이지혁, 염지영, 김종구, 유지혁, 이성원, 신지연, 윤선아, 하정민, 이음, 김예림, 오윤수, 홍석표, 이준현, 김혜령, 강희준, 김용석, 구본수, 우형권, 김은선, 송동환, 배성민, 오륜, 류경환, 한태진, 정회동, 조민재, 신종훈, 김라온, 양희태, 양보겸, 김성현, 양정모, 양해준, 이은상, 류한종, 강효승, 양성용, 전찬호, 박종현, 이준재, 선율우, 이환민, 진필립, 김연수, 원강민, 이혜희, 정형구, 노영화, 오창우, 채종국, 표경인, 표경훈, 손도현, 이소원, 백선혜, 추종경, 이남우, 이현지",2D,디지털,15세이상관람가
20202812,마리오네트,112,2020,20210217,개봉,장편,네덜란드,미스터리,앨버트 반 스트리엔,"데클라 루튼, 피터 뮬란",2D,디지털,12세이상관람가
20202394,시간의 끝에서 널 기다려,114,2019,20210217,개봉,장편,홍콩,드라마,요정정,"리홍기, 이일동",2D,디지털,12세이상관람가
20198501,빛과 철,106,2020,20210218,개봉,장편,한국,드라마,배종대,"김시은, 염혜란, 박지후, 조대희, 이주원, 강진아, 이다영, 김광식, 문정웅, 홍희용, 손강국, 정도원, 박윤희, 현승진, 곽민준, 김예지, 최솔희, 오지영, 윤태희, 강경숙, 이채영, 김상호","2D, 2D","디지털, 디지털 영문자막",12세이상관람가
20214848,퍼펙트 케어,118,2020,20210219,개봉,장편,미국,범죄,J 블레이크슨,"로자먼드 파이크, 피터 딘클리지, 에이사 곤잘레스, 다이앤 위스트",2D,디지털,15세이상관람가
20200263,라야와 마지막 드래곤,114,2020,20210304,개봉,장편,미국,애니메이션,돈 홀,"켈리 마리 트란, 아콰피나, 산드라 오, 대니얼 대 킴, 젬마 찬","2D, 2D, 4D, 4D, IMAX, DOLBYCINEMA","디지털, 디지털 더빙, 4D 더빙, 4D, IMAX, DOLBYCINEMA",전체관람가
20215843,카오스 워킹,108,2021,20210224,개봉,장편,미국,어드벤처,더그 라이만,"톰 홀랜드, 데이지 리들리, 매즈 미켈슨, 닉 조나스","2D, 4D, IMAX, DOLBYCINEMA","디지털, 4D, IMAX, DOLBYCINEMA",15세이상관람가
20202555,톰과 제리,100,2021,20210224,개봉,장편,미국,애니메이션,팀 스토리,"클로이 모레츠, 마이클 페나, 켄 정, 크리스티나 청","2D, 2D, 4D, 4D","디지털, 디지털 더빙, 4D 더빙, 4D",전체관람가
20209013,워 위드 그랜파,97,2020,20210224,개봉,장편,미국,코미디,팀 힐,"로버트 드 니로, 우마 서먼, 오크스 페글리",2D,디지털,12세이상관람가
20215862,라스트 레터,120,2018,20210224,개봉,장편,일본,멜로/로맨스,이와이 슌지,"마츠 다카코, 히로세 스즈, 안노 히데아키, 모리 나나, 토요카와 에츠시, 나카야마 미호, 카미키 류노스케, 후쿠야마 마사하루",2D,디지털,전체관람가
20215221,더 레이서,97,2020,20210224,개봉,장편,기타,드라마,키에론 J 월쉬,"루이스 탈페, 마테오 시모니, 타라 리, 이아인 글렌",2D,디지털,15세이상관람가
20215992,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,89,2020,20210225,개봉,장편,일본,애니메이션,스에자와 케이,"미야노 마모루, 시마자키 노부나가",2D,디지털,15세이상관람가
20205144,미나리,115,2020,20210303,개봉,장편,미국,드라마,정이삭,"스티븐 연, 한예리, 윤여정, 앨런 김, 노엘 조, 윌 패튼","2D, 2D, 2D","디지털, 디지털 영문자막, 디지털 가치봄",12세이상관람가
20216555,아르코 라이브 뮤지컬 호프,112,2020,20210303,개봉,장편,한국,공연,,,2D,디지털,12세이상관람가
20071054,중경삼림,102,1994,19950902,개봉,장편,홍콩,드라마,왕가위,"임청하, 양조위, 왕비, 금성무","필름, 2D, 2D","필름, 디지털, 디지털 4K","고등학생이상관람가, 15세이상관람가"
20200364,정말 먼 곳,115,2020,20210318,개봉,장편,한국,드라마,박근영,"강길우, 홍경, 이상희, 기주봉, 기도영, 최금순, 김시하, 장준휘, 최원용, 최기윤, 이정문, 박혜정, 김인철, 오석재, 양흥주, 김미경, 유광수, 오미숙, 이미경, 이상혁, 이인자, 홍다예, 최민우, 엄기백, 이채경, 장홍석, 전의자, 조항목, 최영호, 전민우, 전해진, 노치형, 장우진, 박철훈","2D, 2D","디지털, 디지털 영문자막",12세이상관람가
20215486,쁘떼뜨,127,2019,20210310,개봉,장편,독일,멜로/로맨스,마틴 슈라이어,"데니스 모건, 에밀리아 슐레, 미카일 그비스덱",2D,디지털,12세이상관람가
20010083,반지의 제왕 : 반지원정대,227,2001,20011231,개봉,장편,미국,드라마,피터 잭슨,"일라이저 우드, 이안 맥켈런, 비고 모텐슨, 숀 애스틴, 리브 타일러, 올랜도 블룸, 숀 빈, 빌리 보이드, 케이트 블란쳇, 휴고 위빙","필름, 2D, IMAX","필름, 디지털, IMAX",12세관람가
20216051,리스타트,100,2019,20210311,개봉,장편,미국,액션,조 카나한,"프랭크 그릴로, 멜 깁슨, 나오미 왓츠, 양자경, 켄 정, 애나벨 월리스",2D,디지털,15세이상관람가
20216022,웨이 다운,117,2020,20210311,개봉,장편,스페인,액션,하우메 발라게로,"프레디 하이모어, 리암 커닝햄, 샘 라일리, 아스트리드 베흐제-프리스베, 팜케 얀센",2D,디지털,15세이상관람가
20216321,내일도 우린 사랑하고 있을까,99,2020,20210311,개봉,장편,중국,드라마,주남,안젤라 베이비,2D,디지털,12세이상관람가
20215056,아이 씨 유,97,2019,20210311,개봉,장편,영국,스릴러,아담 랜달,"헬렌 헌트, 존 테네이, 오웬 티그",2D,디지털,15세이상관람가
20216069,모리타니안,129,2020,20210317,개봉,장편,미국,스릴러,케빈 맥도널드,"베네딕트 컴버배치, 조디 포스터, 쉐일린 우들리, 타하르 라힘",2D,디지털,15세이상관람가
20179942,러빙 빈센트,94,2017,20171109,개봉,장편,영국,애니메이션,도로타 코비엘라,"시얼샤 로넌, 제롬 플린, 크리스 오다우드, 더글라스 부스, 에이단 터너, 헬렌 맥크로리",2D,디지털,15세이상관람가
20216361,브레이브 언더 파이어,107,2020,20210317,개봉,장편,러시아,액션,,"콘스탄틴 카벤스키, 이반 얀콥스키",2D,디지털,12세이상관람가
20030371,태극기 휘날리며,148,2004,20040205,개봉,장편,한국,전쟁,강제규,"장동건, 원빈, 이은주, 조원희, 이장욱, 임성택, 공형진, 이영란, 정희준, 장민호, 정호빈, 박동빈, 김해곤, 박유신, 김효열, 김효준, 최재혁, 이건우, 박태원, 배상철, 김범주, 한선랑, 이동혁, 한재민, 지중현, 김대영, 민지혁, 이호천, 임동빈, 김재중, 박성희, 정승진, 이정훈, 오명준, 이기수, 김용현, 이주원, 이환희, 박길수, 안길강, 권태원, 최교식, 김조운, 전승재","필름, 2D","필름, 디지털",15세관람가
20020234,반지의 제왕 : 두개의 탑,235,2002,20021219,개봉,장편,미국,액션,피터 잭슨,"일라이저 우드, 이안 맥켈런, 비고 모텐슨, 숀 애스틴, 리브 타일러, 올랜도 블룸, 숀 빈, 빌리 보이드, 케이트 블란쳇, 휴고 위빙","필름, 2D, IMAX","필름, 디지털, IMAX",12세관람가
20030316,반지의 제왕 : 왕의 귀환,262,2003,20031217,개봉,장편,미국,판타지,피터 잭슨,"비고 모텐슨, 일라이저 우드, 이안 맥켈런, 숀 애스틴, 리브 타일러, 올랜도 블룸, 숀 빈, 빌리 보이드, 케이트 블란쳇, 휴고 위빙","필름, 2D, IMAX","필름, 디지털, IMAX",12세관람가
20216768,몬테크리스토: 더 뮤지컬 라이브,142,2020,20210319,개봉,장편,한국,공연,오윤동,"카이, 린아, 김준현, 이종문, 이상준, 김영주","2D, 2D","디지털, 디지털 가치봄",12세이상관람가
20197434,자산어보,126,2019,20210331,개봉,장편,한국,사극,이준익,"설경구, 변요한, 이미은, 이정은, 민도희, 차순배, 강기영, 동방우, 정진영, 김의성, 방은진, 류승룡, 조우진, 최원영, 윤경호, 조승연, 송길호, 김태범, 김정팔, 김준한, 이영석, 강성해, 최홍일, 조하석, 이선주, 최현진, 김윤태, 류성현, 이근후, 성홍일, 배제기, 정선철, 이도군, 오대성, 정유미, 박윤호, 안영주, 이정현, 김종훈, 정재훈, 민태율, 김철환, 홍성오, 임성재, 주보비, 조시연, 김지환, 김서진, 황인보, 도혜원, 오상무, 김현성, 이승준, 방준호, 박종희, 김성준, 송기준, 백송희, 최윤우, 함건수, 강민구, 안대천, 지웅, 이향주, 황진모, 안용덕, 권영기, 최재훈, 윤태수, 노시홍, 노영주, 박준규, 윤정훈, 장재혁, 박강토, 박진우, 김서준, 신선영, 유인혜, 이지영, 변주우, 팽지인, 고지환, 송용환, 봉만대, 노영주, 변주우, 김재형, 윤슬, 김건우, 김건우, 진재희","2D, 2D, 2D","디지털, 디지털 영문자막, 디지털 가치봄",12세이상관람가
20216673,더 박스,93,2020,20210324,개봉,장편,한국,드라마,양정웅,"찬열, 조달환, 김지현, 강재준, 개　코, 정해균, 성병숙, 이기영, 송승환, 계지현, 서동오, 김상보, 도광원, 정회권, 김기분, 이화정, 김낙균, 정인혜, 장민기, 문성운, 김춘식, 방원식, 임형섭, 신경철, 장현석, 김명연, 장지아, 김수정, 한인수",2D,디지털,12세이상관람가
20216432,최면,85,2021,20210324,개봉,장편,한국,공포(호러),최재훈,"이다윗, 조현, 김도훈, 남민우, 김남우, 전병윤, 오유경, 김민준, 문호진, 박광복, 손병호, 서이숙, 서지미, 이상희, 김남진, 장유빈, 이태환, 최혜진, 고병완, 임영희, 신동길, 장재혁, 좌승현, 신영찬, 소계원, 김민정, 박제하, 김광석, 임승민",2D,디지털,15세이상관람가
20215850,고질라 VS. 콩,113,2021,20210325,개봉,장편,미국,액션,아담 윈가드,"알렉산더 스카스가드, 밀리 바비 브라운, 레베카 홀, 카일 챈들러, 오구리 슌, 에이사 곤잘레스","2D, 4D, IMAX, DOLBYCINEMA","디지털, 4D, IMAX, DOLBYCINEMA",12세이상관람가
20216372,스파이의 아내,116,2020,20210325,개봉,장편,일본,드라마,구로사와 기요시,"아오이 유우, 타카하시 잇세이, 히가시데 마사히로",2D,디지털,12세이상관람가
20216686,아이카,113,2018,20210325,개봉,장편,기타,드라마,,,2D,디지털,12세이상관람가
20216894,트웬티 해커,103,2021,20210324,개봉,장편,한국,액션,한현석,"권현빈, 임나영, 조현영, 김건수, 이수웅, 맹봉학, 주석태, 김영석, 신준철, 이성원, 손인용, 이유현, 이태욱, 김태형, 이승재, 임재현, 박지한, 서은서, 이윤채, 이석재, 신연철, 민태율",2D,디지털,15세이상관람가
20215931,특명: 스피드 레스큐,82,2020,20210329,개봉,장편,홍콩,액션,,왕해상,2D,디지털,15세이상관람가
20216494,커피 오어 티,96,2020,20210331,개봉,장편,중국,코미디,데렉 후이,"류호연, 팽욱창, 윤방",2D,디지털,12세이상관람가
20216492,노바디,91,2020,20210407,개봉,장편,미국,액션,일리야 나이슐러,"봅 오덴커크, 코니 닐슨, 크리스토퍼 로이드","2D, 4D, DOLBYCINEMA","디지털, 4D, DOLBYCINEMA",15세이상관람가
20205155,"조제, 호랑이 그리고 물고기들",98,2020,20210331,개봉,장편,일본,애니메이션,타무라 코타로,"나카가와 타이시, 키요하라 카야","2D, 2D","디지털, 디지털 더빙",12세이상관람가
20190683,아무도 없는 곳,82,2021,20210331,개봉,장편,한국,드라마,김종관,"연우진, 김상호, 이지은, 문숙, 이주영, 윤혜리, 김금순, 임선우, 백창수, 양성훈, 김수복, 이영근, 조희영, 강현숙, 전혜진, 장해민, 송해나, 김현주, 이나영, 장세환, 양택호, 임선우, 김영희, 고재운, 모정민, 이가영, 윤지원, 오상호, 오운백, 윤양자, 우성민",2D,디지털,15세이상관람가
20214847,해길랍,82,2018,20210331,개봉,장편,기타,멜로/로맨스,채밀결,"허광한, 요애녕, 임의잠",2D,디지털,15세이상관람가
20198123,아틱,97,2017,20190327,개봉,장편,아이슬란드,드라마,조 페나,"매즈 미켈슨, 마리아 셀마 사라도티르",2D,디지털,12세이상관람가
19900204,죽은 시인의 사회,128,1989,19900519,개봉,장편,미국,드라마,피터 위어,"로빈 윌리엄스, 에단 호크, 로버트 숀 레오나드","필름, 2D","필름, 디지털","연소자관람가, 12세이상관람가"
20199630,어른들은 몰라요,127,2020,20210415,개봉,장편,한국,드라마,이환,"이유미, 안희연, 신햇빛, 이환, 박강섭, 방은정, 허준석, 한성수, 조성하, 이승연, 박수영, 김강현, 남문철, 현봉식, 류아벨, 노수산나, 정다유, 이현지, 용석주, 안대천, 최은경, 김서하, 명승훈, 이태환, 김시호, 이재석, 이기쁨, 김단하, 한혜지, 김세은, 박크미, 유재연, 김하늘, 송영주, 김철환, 형슬우, 안시연, 김가빈, 김유나, 이현지, 이지호, 김희원, 전지혜, 이동준, 김영휘, 이규혁, 최지혜, 손창대, 최진, 석유진, 김진현, 권도영, 김효진, 이수빈, 박수찬, 임지우, 전아희","2D, 2D","디지털, 디지털 영문자막",청소년관람불가
20200065,더 파더,96,2020,20210407,개봉,장편,영국,드라마,플로리안 젤러,"안소니 홉킨스, 올리비아 콜맨, 마크 게티스, 올리비아 윌리엄스, 이모겐 푸츠, 루퍼스 스웰",2D,디지털,12세이상관람가
20208616,간이역,101,2020,20210218,개봉,장편,한국,드라마,김정민,"김재경, 김동준, 윤유선, 허정민, 진예솔, 민준현, 손소망, 박형준, 에일리, 류재필, 최설, 문채영, 김은경, 김영희, 최예찬, 이아라, 김대흥, 김용호, 한윤희, 정예서, 박하은, 박은별, 김희재, 이정근, 이지원, 이준원, 조운성, 화영진, 김소연, 신경림, 이가은, 김민성, 이소원, 김상동, 정혜선, 윤해나, 윤효진, 송진영, 구여림, 송규일",2D,디지털,12세이상관람가
20215750,피넛 버터 팔콘,97,2019,20210407,개봉,장편,미국,드라마,타일러 닐슨,"샤이아 라보프, 다코타 존슨, 잭 고츠아전",2D,디지털,12세이상관람가
20215803,타인의 친절,114,2018,20210407,개봉,장편,영국,드라마,론 쉐르픽,"조 카잔, 타하르 라힘, 빌 나이, 안드레아 라이즈보로, 케일럽 랜드리 존스, 제이 바루첼",2D,디지털,12세이상관람가
20216523,모탈 컴뱃,109,2021,20210408,개봉,장편,미국,액션,,"조 타슬림, 루디 린, 아사노 타다노부, 조쉬 로슨, 친 한","2D, 4D, IMAX","디지털, 4D, IMAX",청소년관람불가
20196801,비밀의 정원,110,2019,20210408,개봉,장편,한국,드라마,박선주,"한우연, 전석호, 정다은, 오민애, 이호연, 남상지, 홍다연, 박지훈, 엄준기, 유재명, 염혜란, 김재록, 장준휘, 박시완, 최지영, 윤성원, 김동화, 김민수, 안민영, 민경진, 윤정인, 박서영, 김민주, 송예진, 최민지, 김오지숙, 김현준","2D, 2D","디지털, 디지털 영문자막",12세이상관람가
